customer_id,tenure_months,contract_type,network_type,monthly_bill,total_call_duration,days_since_recharge,network_drops,complaints,churn_label
TEL-19354,1,1-Year,4G,81.69,542,33,0,1,0
TEL-19355,46,Month-to-Month,4G,98.81,494,1,1,0,0
TEL-19356,29,Month-to-Month,4G,103.32,270,22,0,0,0
TEL-19357,14,Month-to-Month,4G,25.8,470,11,2,1,0
TEL-19358,32,Month-to-Month,4G,27.42,459,42,0,0,0
TEL-19359,67,Month-to-Month,4G,56.69,605,21,0,3,1
TEL-19360,71,1-Year,4G,78.64,438,38,0,0,0
TEL-19361,26,Month-to-Month,4G,94.07,523,28,2,1,0
TEL-19362,41,Month-to-Month,4G,88.57,481,11,0,0,0
TEL-19363,21,1-Year,4G,90.63,601,1,0,3,0
TEL-19364,50,1-Year,4G,66.89,191,12,0,0,0
TEL-19365,34,2-Year,4G,57.4,624,19,0,0,0
TEL-19366,13,Month-to-Month,4G,109.79,512,40,3,1,0
TEL-19367,34,,4G,113.76,583,42,1,0,0
TEL-19368,42,1-Year,4G,99.42,610,29,4,1,0
TEL-19369,20,Month-to-Month,4G,23.04,675,23,6,1,0
TEL-19370,48,Month-to-Month,5G,56.88,240,50,2,4,0
TEL-19371,50,Month-to-Month,5G,50.93,591,22,2,1,0
TEL-19372,59,Month-to-Month,4G,73.43,590,12,1,1,0
TEL-19373,24,Month-to-Month,4G,45.95,551,28,0,0,0
TEL-19374,37,Month-to-Month,5G,50.94,459,32,0,2,0
TEL-19375,14,1-Year,5G,75.74,460,14,5,0,0
TEL-19376,53,1-Year,4G,78.21,678,30,9,3,0
TEL-19377,41,1-Year,4G,111.64,784,22,3,0,0
TEL-19378,32,1-Year,5G,23.78,698,28,1,0,0
TEL-19379,44,Month-to-Month,4G,75.03,458,16,0,0,0
TEL-19380,57,1-Year,4G,86.41,433,24,4,0,0
TEL-19381,27,1-Year,4G,36.22,795,17,0,0,0
TEL-19382,2,1-Year,4G,114.38,265,28,0,3,0
TEL-19383,26,1-Year,4G,54.67,455,40,6,0,0
TEL-19384,2,Month-to-Month,4G,80.55,266,40,1,0,0
TEL-19385,29,Month-to-Month,4G,49.34,204,19,0,0,1
TEL-19386,19,Month-to-Month,4G,115.43,682,30,10,3,1
TEL-19387,8,1-Year,4G,102.79,430,34,0,2,0
TEL-19388,4,Month-to-Month,4G,48.59,223,49,1,0,0
TEL-19389,70,Month-to-Month,4G,21.07,405,23,1,1,0
TEL-19390,56,Month-to-Month,5G,65.03,244,11,1,1,0
TEL-19391,51,Month-to-Month,4G,60.73,641,38,0,1,0
TEL-19392,33,Month-to-Month,4G,43.57,229,33,0,3,1
TEL-19393,11,Month-to-Month,5G,69.22,448,23,8,1,1
TEL-19394,25,Month-to-Month,5G,78.19,464,31,2,0,0
TEL-19395,33,1-Year,5G,89.61,677,19,4,3,0
TEL-19396,26,Month-to-Month,4G,34.32,307,30,1,0,0
TEL-19397,7,Month-to-Month,4G,45.55,688,31,5,0,1
TEL-19398,7,2-Year,4G,59.72,615,42,1,0,0
TEL-19399,35,Month-to-Month,5G,77.92,549,37,1,0,0
TEL-19400,22,1-Year,4G,49.23,595,24,2,0,0
TEL-19401,67,1-Year,4G,50.77,510,32,1,0,0
TEL-19402,11,Month-to-Month,4G,118.29,388,22,0,1,0
TEL-19403,46,Month-to-Month,4G,97.33,418,24,5,0,1
TEL-19404,3,Month-to-Month,4G,116.89,632,28,0,0,1
TEL-19405,11,2-Year,4G,84.47,469,18,0,1,0
TEL-19406,49,,5G,103.63,391,20,0,0,0
TEL-19407,44,,4G,109.8,547,39,8,0,0
TEL-19408,57,Month-to-Month,4G,66.47,584,33,0,0,1
TEL-19409,71,Month-to-Month,4G,108.39,373,40,1,0,0
TEL-19410,1,Month-to-Month,5G,101.71,557,33,0,0,0
TEL-19411,63,Month-to-Month,4G,55.17,442,47,1,3,0
TEL-19412,20,Month-to-Month,4G,91.61,266,30,0,0,0
TEL-19413,48,Month-to-Month,5G,87.79,603,30,0,0,0
TEL-19414,1,,5G,109.0,307,26,3,0,0
TEL-19415,42,,4G,63.43,332,28,2,0,0
TEL-19416,31,Month-to-Month,4G,64.19,490,17,0,0,0
TEL-19417,22,2-Year,5G,69.71,0,106,0,2,1
TEL-19418,59,Month-to-Month,5G,21.89,460,35,1,0,0
TEL-19419,21,Month-to-Month,4G,41.12,558,26,4,0,0
TEL-19420,47,Month-to-Month,5G,57.01,486,42,0,1,0
TEL-19421,49,Month-to-Month,5G,21.87,590,35,0,3,0
TEL-19422,2,Month-to-Month,4G,56.68,272,23,3,0,1
TEL-19423,62,2-Year,4G,101.56,585,32,5,0,0
TEL-19424,43,Month-to-Month,4G,50.33,825,35,1,3,0
TEL-19425,71,Month-to-Month,4G,53.16,766,48,0,0,1
TEL-19426,27,1-Year,4G,117.21,0,90,0,0,1
TEL-19427,6,1-Year,4G,51.44,765,44,1,0,0
TEL-19428,16,Month-to-Month,4G,23.83,549,15,0,1,1
TEL-19429,70,Month-to-Month,4G,86.56,519,33,1,0,0
TEL-19430,38,Month-to-Month,4G,68.55,502,29,4,1,1
TEL-19431,31,Month-to-Month,4G,97.67,549,31,2,0,1
TEL-19432,9,Month-to-Month,4G,114.69,0,71,2,0,1
TEL-19433,13,1-Year,4G,40.08,360,23,3,0,0
TEL-19434,16,1-Year,5G,25.72,725,31,2,1,0
TEL-19435,29,Month-to-Month,5G,97.15,514,27,1,0,0
TEL-19436,46,Month-to-Month,4G,31.3,638,52,0,1,0
TEL-19437,27,1-Year,4G,111.88,951,22,1,3,0
TEL-19438,43,1-Year,4G,56.23,0,67,2,1,1
TEL-19439,64,,4G,82.45,613,14,0,0,0
TEL-19440,15,2-Year,4G,119.01,334,32,3,0,0
TEL-19441,67,2-Year,4G,51.07,677,32,1,0,0
TEL-19442,12,1-Year,4G,84.51,444,32,3,0,0
TEL-19443,54,Month-to-Month,5G,27.56,514,31,0,0,0
TEL-19444,61,Month-to-Month,4G,68.81,702,25,1,0,0
TEL-19445,53,Month-to-Month,4G,84.0,584,21,0,0,0
TEL-19446,11,Month-to-Month,5G,56.6,642,38,1,0,0
TEL-19447,52,Month-to-Month,4G,69.52,412,27,1,0,1
TEL-19448,61,Month-to-Month,4G,111.27,704,23,0,0,0
TEL-19449,34,2-Year,5G,89.75,744,13,1,4,0
TEL-19450,23,1-Year,5G,47.94,446,17,0,2,0
TEL-19451,14,Month-to-Month,4G,25.81,549,1,4,0,0
TEL-19452,8,Month-to-Month,5G,82.99,264,27,0,1,0
TEL-19453,22,Month-to-Month,5G,66.17,519,20,2,0,0
TEL-19454,6,,4G,35.08,502,32,0,0,0
TEL-19455,65,Month-to-Month,4G,114.62,504,33,1,0,0
TEL-19456,15,2-Year,4G,112.58,421,13,0,0,1
TEL-19457,33,1-Year,4G,92.98,681,23,3,4,0
TEL-19458,48,Month-to-Month,4G,68.35,771,20,0,0,0
TEL-19459,60,1-Year,5G,43.34,315,25,3,0,0
TEL-19460,46,2-Year,5G,64.71,597,28,6,1,0
TEL-19461,30,Month-to-Month,4G,100.44,594,31,1,0,1
TEL-19462,55,Month-to-Month,4G,43.04,709,21,1,1,0
TEL-19463,45,1-Year,4G,26.16,772,27,0,0,0
TEL-19464,20,Month-to-Month,4G,81.78,348,32,3,0,0
TEL-19465,55,Month-to-Month,4G,45.91,518,24,1,0,0
TEL-19466,20,Month-to-Month,4G,47.15,443,45,7,4,1
TEL-19467,41,Month-to-Month,4G,96.26,396,25,0,1,0
TEL-19468,18,2-Year,4G,92.93,485,10,1,1,0
TEL-19469,52,Month-to-Month,4G,89.8,450,41,6,0,1
TEL-19470,24,Month-to-Month,4G,33.9,504,43,6,0,1
TEL-19471,59,Month-to-Month,4G,107.93,696,25,0,0,0
TEL-19472,7,2-Year,4G,44.55,658,38,0,0,0
TEL-19473,59,1-Year,5G,60.46,727,29,0,2,0
TEL-19474,53,2-Year,5G,34.32,480,20,0,0,0
TEL-19475,32,,4G,84.11,0,93,4,0,1
TEL-19476,30,1-Year,4G,68.98,574,39,6,4,1
TEL-19477,1,Month-to-Month,5G,38.5,246,38,0,0,1
TEL-19478,67,Month-to-Month,5G,66.09,0,114,1,0,1
TEL-19479,44,Month-to-Month,4G,118.85,604,35,0,1,0
TEL-19480,71,1-Year,4G,110.13,727,38,1,3,0
TEL-19481,55,2-Year,5G,63.78,441,22,1,0,0
TEL-19482,68,Month-to-Month,4G,85.23,503,22,0,3,0
TEL-19483,69,1-Year,4G,87.55,546,34,1,1,0
TEL-19484,30,Month-to-Month,4G,101.29,0,82,3,1,1
TEL-19485,24,Month-to-Month,5G,73.23,615,21,6,0,0
TEL-19486,16,Month-to-Month,4G,48.55,284,32,1,1,0
TEL-19487,17,Month-to-Month,4G,113.2,563,22,5,3,0
TEL-19488,26,Month-to-Month,4G,37.22,394,19,1,0,0
TEL-19489,15,2-Year,5G,66.52,689,31,1,1,0
TEL-19490,7,Month-to-Month,5G,59.17,539,3,0,1,0
TEL-19491,2,1-Year,4G,42.67,460,34,3,0,0
TEL-19492,32,2-Year,4G,32.74,413,34,0,0,0
TEL-19493,60,2-Year,4G,70.14,628,19,0,0,0
TEL-19494,9,1-Year,4G,91.68,509,32,0,1,0
TEL-19495,69,1-Year,5G,27.05,357,24,4,4,0
TEL-19496,6,Month-to-Month,5G,98.54,645,39,0,0,0
TEL-19497,13,Month-to-Month,4G,38.45,433,11,2,0,1
TEL-19498,6,Month-to-Month,4G,118.28,592,36,0,4,1
TEL-19499,48,Month-to-Month,4G,78.62,479,14,2,0,1
TEL-19500,59,Month-to-Month,5G,21.45,470,27,4,0,0
TEL-19501,18,Month-to-Month,4G,119.3,533,14,0,2,0
TEL-19502,28,1-Year,4G,96.88,299,26,1,0,0
TEL-19503,27,Month-to-Month,4G,74.32,430,25,2,1,0
TEL-19504,64,Month-to-Month,4G,100.79,500,45,0,2,1
TEL-19505,19,Month-to-Month,4G,31.79,454,23,0,4,0
TEL-19506,50,2-Year,4G,39.08,371,30,2,2,0
TEL-19507,12,1-Year,4G,49.4,448,37,1,2,0
TEL-19508,61,Month-to-Month,5G,60.89,0,103,1,0,1
TEL-19509,7,1-Year,4G,67.68,334,25,1,1,0
TEL-19510,29,2-Year,5G,80.38,810,32,2,0,0
TEL-19511,17,1-Year,5G,74.41,335,17,3,0,0
TEL-19512,42,2-Year,4G,104.35,410,37,0,2,0
TEL-19513,22,Month-to-Month,5G,80.73,577,26,5,1,0
TEL-19514,45,1-Year,4G,41.63,0,92,12,0,1
TEL-19515,16,Month-to-Month,4G,20.49,373,19,1,1,0
TEL-19516,19,1-Year,4G,75.87,0,96,0,0,1
TEL-19517,66,Month-to-Month,4G,82.38,540,27,2,1,0
TEL-19518,7,Month-to-Month,4G,41.72,493,27,0,0,0
TEL-19519,64,Month-to-Month,5G,70.3,746,26,0,1,0
TEL-19520,29,Month-to-Month,4G,111.07,0,87,4,0,1
TEL-19521,5,Month-to-Month,4G,24.28,721,32,0,0,0
TEL-19522,49,Month-to-Month,4G,85.61,627,30,1,0,0
TEL-19523,59,Month-to-Month,4G,44.64,720,38,1,1,0
TEL-19524,44,Month-to-Month,4G,28.03,740,28,3,0,0
TEL-19525,56,2-Year,5G,57.88,455,31,1,1,1
TEL-19526,36,1-Year,5G,72.03,466,26,5,0,0
TEL-19527,66,1-Year,4G,98.62,0,85,0,0,1
TEL-19528,10,1-Year,4G,88.32,654,28,0,0,0
TEL-19529,30,Month-to-Month,5G,107.32,571,28,1,0,0
TEL-19530,56,1-Year,4G,31.58,611,23,4,0,0
TEL-19531,32,Month-to-Month,5G,53.96,427,39,0,2,0
TEL-19532,22,Month-to-Month,5G,25.97,444,47,2,0,0
TEL-19533,39,Month-to-Month,4G,97.8,477,1,1,4,0
TEL-19534,22,1-Year,4G,52.96,649,25,3,3,0
TEL-19535,43,Month-to-Month,4G,93.07,496,7,0,0,0
TEL-19536,48,Month-to-Month,5G,68.03,703,36,0,0,0
TEL-19537,44,Month-to-Month,4G,100.06,657,30,6,0,0
TEL-19538,42,Month-to-Month,5G,41.82,648,33,2,0,0
TEL-19539,4,Month-to-Month,4G,48.94,373,13,0,0,0
TEL-19540,60,Month-to-Month,4G,30.83,0,102,4,0,1
TEL-19541,19,Month-to-Month,5G,119.26,713,32,6,1,0
TEL-19542,9,2-Year,4G,54.88,394,27,1,0,0
TEL-19543,10,1-Year,4G,111.75,568,16,3,1,0
TEL-19544,17,Month-to-Month,4G,27.43,339,38,0,0,0
TEL-19545,65,2-Year,4G,71.33,633,28,0,1,0
TEL-19546,23,1-Year,5G,49.23,625,10,1,3,0
TEL-19547,19,Month-to-Month,4G,108.34,491,24,0,0,0
TEL-19548,6,1-Year,4G,93.58,675,38,4,1,0
TEL-19549,48,Month-to-Month,5G,104.87,324,29,1,0,0
TEL-19550,62,Month-to-Month,4G,95.39,173,14,1,1,0
TEL-19551,53,2-Year,4G,78.47,664,26,5,0,0
TEL-19552,46,Month-to-Month,4G,68.2,0,67,1,0,1
TEL-19553,63,Month-to-Month,5G,38.08,477,33,0,1,0
TEL-19554,68,Month-to-Month,4G,40.29,470,37,2,0,0
TEL-19555,65,2-Year,4G,89.25,0,67,1,0,1
TEL-19556,29,Month-to-Month,4G,59.44,722,21,3,0,0
TEL-19557,24,Month-to-Month,5G,99.38,349,38,2,0,0
TEL-19558,26,2-Year,4G,32.31,391,14,4,1,0
TEL-19559,41,Month-to-Month,5G,114.62,605,38,0,0,0
TEL-19560,58,1-Year,4G,116.41,482,23,1,3,0
TEL-19561,32,Month-to-Month,5G,97.0,423,36,0,1,0
TEL-19562,25,1-Year,4G,24.7,492,36,0,1,0
TEL-19563,40,1-Year,4G,102.94,393,33,1,1,0
TEL-19564,53,Month-to-Month,4G,109.64,597,21,1,1,1
TEL-19565,34,Month-to-Month,4G,66.55,722,23,1,2,0
TEL-19566,24,1-Year,4G,82.19,377,50,1,2,1
TEL-19567,47,Month-to-Month,4G,115.04,564,27,0,0,0
TEL-19568,8,1-Year,4G,97.34,370,30,3,0,0
TEL-19569,69,1-Year,4G,57.65,557,11,1,0,0
TEL-19570,8,Month-to-Month,5G,76.09,273,32,3,0,0
TEL-19571,53,2-Year,5G,89.73,772,35,1,3,0
TEL-19572,11,Month-to-Month,4G,76.51,481,7,3,0,0
TEL-19573,17,Month-to-Month,4G,113.44,478,13,0,1,0
TEL-19574,41,1-Year,5G,39.26,776,29,4,0,0
TEL-19575,64,Month-to-Month,4G,70.52,519,34,0,0,0
TEL-19576,45,Month-to-Month,5G,78.78,430,43,1,0,0
TEL-19577,22,2-Year,4G,87.75,588,34,1,0,0
TEL-19578,42,Month-to-Month,4G,101.99,337,31,0,0,0
TEL-19579,6,Month-to-Month,4G,89.71,634,29,0,3,0
TEL-19580,15,2-Year,4G,78.99,199,33,0,0,0
TEL-19581,21,Month-to-Month,4G,112.6,627,27,1,4,0
TEL-19582,48,Month-to-Month,4G,111.76,498,34,1,2,1
TEL-19583,45,Month-to-Month,4G,45.16,521,12,3,0,0
TEL-19584,54,,4G,56.08,640,25,2,1,0
TEL-19585,71,1-Year,4G,110.49,570,17,4,0,0
TEL-19586,62,1-Year,4G,118.7,424,23,3,1,0
TEL-19587,28,Month-to-Month,4G,111.26,439,33,0,0,0
TEL-19588,12,1-Year,4G,119.96,491,24,1,0,0
TEL-19589,18,Month-to-Month,4G,107.67,414,18,1,0,0
TEL-19590,58,1-Year,5G,69.6,0,74,5,4,1
TEL-19591,22,Month-to-Month,5G,67.02,373,26,1,1,0
TEL-19592,4,2-Year,5G,56.7,602,31,0,0,0
TEL-19593,30,Month-to-Month,4G,107.56,554,24,4,1,0
TEL-19594,26,Month-to-Month,4G,47.53,369,44,1,4,0
TEL-19595,62,Month-to-Month,5G,104.27,568,10,6,0,0
TEL-19596,67,Month-to-Month,4G,113.96,562,19,2,0,1
TEL-19597,4,Month-to-Month,5G,99.1,386,29,2,0,0
TEL-19598,50,Month-to-Month,4G,78.17,420,20,0,0,1
TEL-19599,7,Month-to-Month,4G,37.89,392,52,1,3,0
TEL-19600,55,Month-to-Month,4G,95.23,398,42,0,0,1
TEL-19601,52,,4G,96.07,258,33,1,3,0
TEL-19602,42,1-Year,4G,48.76,267,26,2,1,0
TEL-19603,33,Month-to-Month,4G,118.99,366,19,1,1,0
TEL-19604,39,Month-to-Month,4G,27.14,801,33,9,1,0
TEL-19605,25,1-Year,4G,116.95,550,35,3,2,0
TEL-19606,13,2-Year,4G,119.29,431,35,1,0,0
TEL-19607,24,Month-to-Month,4G,95.24,372,27,0,0,0
TEL-19608,1,Month-to-Month,5G,61.36,308,13,0,0,0
TEL-19609,28,1-Year,4G,34.27,586,41,1,0,0
TEL-19610,69,1-Year,4G,67.92,190,35,1,0,0
TEL-19611,53,1-Year,4G,114.38,487,34,0,1,0
TEL-19612,64,Month-to-Month,4G,57.01,348,22,2,0,0
TEL-19613,37,1-Year,4G,101.72,475,24,7,0,0
TEL-19614,52,1-Year,5G,30.95,509,47,6,0,1
TEL-19615,10,Month-to-Month,5G,20.57,394,49,0,0,0
TEL-19616,54,1-Year,4G,65.51,597,28,2,4,0
TEL-19617,36,Month-to-Month,4G,57.35,779,34,0,0,0
TEL-19618,66,1-Year,4G,68.9,552,35,0,0,0
TEL-19619,10,2-Year,4G,21.74,512,20,1,0,0
TEL-19620,1,2-Year,5G,21.82,398,30,1,3,0
TEL-19621,6,Month-to-Month,4G,57.55,292,18,0,0,0
TEL-19622,34,Month-to-Month,4G,68.82,221,23,0,2,1
TEL-19623,62,2-Year,4G,110.96,0,85,2,0,1
TEL-19624,58,2-Year,4G,72.58,537,38,0,0,0
TEL-19625,19,2-Year,5G,49.41,183,12,1,0,0
TEL-19626,5,2-Year,5G,43.59,559,28,1,0,0
TEL-19627,51,2-Year,5G,98.45,580,30,0,1,0
TEL-19628,10,1-Year,5G,67.88,608,22,0,0,0
TEL-19629,67,Month-to-Month,4G,42.32,467,32,1,0,0
TEL-19630,16,Month-to-Month,4G,36.85,380,36,0,0,1
TEL-19631,56,1-Year,4G,93.38,466,40,0,0,0
TEL-19632,39,2-Year,4G,86.45,677,26,0,1,0
TEL-19633,10,Month-to-Month,5G,33.86,460,31,0,2,1
TEL-19634,71,Month-to-Month,4G,36.36,622,33,2,0,0
TEL-19635,44,1-Year,5G,44.13,482,48,3,3,0
TEL-19636,55,1-Year,4G,61.27,489,6,1,0,0
TEL-19637,27,1-Year,4G,62.95,567,18,2,0,0
TEL-19638,45,Month-to-Month,5G,55.15,321,33,0,0,0
TEL-19639,40,2-Year,4G,66.34,470,17,2,0,0
TEL-19640,49,Month-to-Month,4G,84.33,357,27,1,0,0
TEL-19641,20,Month-to-Month,5G,59.22,545,26,4,2,0
TEL-19642,49,2-Year,4G,60.61,572,14,0,0,0
TEL-19643,17,Month-to-Month,4G,37.24,847,26,4,2,0
TEL-19644,65,2-Year,5G,110.58,556,26,0,2,0
TEL-19645,38,2-Year,4G,74.48,338,6,0,2,0
TEL-19646,59,1-Year,4G,35.53,686,16,2,0,0
TEL-19647,18,Month-to-Month,4G,73.98,406,23,4,0,0
TEL-19648,48,Month-to-Month,5G,87.54,651,31,0,1,0
TEL-19649,8,2-Year,5G,36.92,0,119,1,0,1
TEL-19650,17,Month-to-Month,5G,65.98,459,37,0,0,0
TEL-19651,61,Month-to-Month,5G,50.12,830,17,3,1,0
TEL-19652,21,1-Year,4G,86.12,402,22,2,1,0
TEL-19653,55,1-Year,5G,68.48,0,87,0,0,1
TEL-19654,13,Month-to-Month,5G,95.66,581,44,2,3,1
TEL-19655,46,1-Year,4G,85.12,0,107,2,0,1
TEL-19656,51,Month-to-Month,5G,65.79,347,6,0,1,0
TEL-19657,52,Month-to-Month,5G,96.52,663,16,4,3,1
TEL-19658,52,Month-to-Month,5G,118.3,451,38,3,4,0
TEL-19659,26,2-Year,4G,65.58,658,15,3,0,0
TEL-19660,24,Month-to-Month,4G,74.11,731,30,0,1,0
TEL-19661,40,Month-to-Month,5G,30.41,279,18,2,1,0
TEL-19662,5,,4G,55.57,601,30,0,3,0
TEL-19663,38,1-Year,4G,106.44,553,34,3,1,0
TEL-19664,71,2-Year,4G,86.54,637,32,2,0,0
TEL-19665,2,1-Year,4G,53.05,637,9,1,0,0
TEL-19666,20,Month-to-Month,4G,105.25,446,28,2,0,0
TEL-19667,44,1-Year,4G,21.49,409,21,0,3,0
TEL-19668,26,Month-to-Month,4G,40.0,330,3,0,0,0
TEL-19669,44,Month-to-Month,4G,23.01,775,25,1,0,0
TEL-19670,24,Month-to-Month,4G,94.01,519,48,0,0,0
TEL-19671,22,Month-to-Month,4G,25.2,546,30,2,1,1
TEL-19672,29,1-Year,4G,76.67,0,80,2,0,1
TEL-19673,67,2-Year,4G,105.53,574,20,0,0,0
TEL-19674,30,2-Year,4G,22.84,382,19,3,1,0
TEL-19675,25,Month-to-Month,5G,35.74,261,29,0,0,0
TEL-19676,39,1-Year,4G,92.12,499,31,7,0,0
TEL-19677,50,Month-to-Month,4G,75.47,253,28,2,0,0
TEL-19678,21,1-Year,5G,55.64,508,18,1,0,0
TEL-19679,49,,4G,77.25,313,51,0,0,0
TEL-19680,44,1-Year,4G,92.57,342,53,6,0,0
TEL-19681,50,Month-to-Month,4G,28.0,417,42,1,1,0
TEL-19682,34,Month-to-Month,4G,21.94,481,38,4,0,0
TEL-19683,17,Month-to-Month,4G,21.01,456,39,0,0,0
TEL-19684,68,Month-to-Month,5G,111.9,330,24,6,2,1
TEL-19685,60,Month-to-Month,4G,24.59,391,25,0,0,0
TEL-19686,43,1-Year,4G,50.71,0,112,0,0,1
TEL-19687,10,Month-to-Month,4G,30.33,288,13,6,2,1
TEL-19688,6,Month-to-Month,4G,118.39,684,44,0,0,0
TEL-19689,63,Month-to-Month,5G,59.84,338,17,0,2,0
TEL-19690,55,Month-to-Month,4G,62.37,396,30,3,2,1
TEL-19691,63,Month-to-Month,4G,82.69,459,40,0,0,0
TEL-19692,60,1-Year,4G,47.55,493,43,1,1,0
TEL-19693,26,Month-to-Month,4G,106.44,371,25,3,0,0
TEL-19694,25,1-Year,4G,27.48,682,12,2,0,0
TEL-19695,68,Month-to-Month,4G,62.62,409,31,0,0,0
TEL-19696,54,Month-to-Month,4G,63.76,484,20,0,1,0
TEL-19697,50,1-Year,4G,73.84,479,37,3,0,0
TEL-19698,58,Month-to-Month,4G,33.59,637,29,1,0,0
TEL-19699,35,Month-to-Month,4G,85.57,540,16,0,0,0
TEL-19700,48,Month-to-Month,5G,105.71,484,15,2,0,1
TEL-19701,23,1-Year,5G,84.16,477,13,0,0,0
TEL-19702,56,Month-to-Month,5G,38.53,557,27,3,0,0
TEL-19703,60,2-Year,4G,41.21,658,32,0,0,0
TEL-19704,70,Month-to-Month,4G,103.78,559,31,6,0,0
TEL-19705,30,Month-to-Month,4G,100.32,260,16,8,0,1
TEL-19706,55,Month-to-Month,4G,119.32,401,33,2,4,0
TEL-19707,20,1-Year,5G,21.33,475,18,5,0,0
TEL-19708,60,Month-to-Month,4G,107.0,291,31,2,0,0
TEL-19709,42,Month-to-Month,5G,113.15,387,25,3,1,0
TEL-19710,18,Month-to-Month,4G,90.06,399,35,0,0,0
TEL-19711,44,1-Year,4G,107.44,255,27,4,0,0
TEL-19712,60,2-Year,4G,103.8,448,28,0,1,0
TEL-19713,13,Month-to-Month,4G,20.03,484,26,1,1,1
TEL-19714,40,2-Year,4G,112.86,600,21,5,1,0
TEL-19715,8,Month-to-Month,5G,52.25,537,28,0,1,1
TEL-19716,43,Month-to-Month,4G,63.86,537,29,1,4,0
TEL-19717,7,Month-to-Month,5G,30.01,525,27,0,1,0
TEL-19718,64,2-Year,4G,70.59,521,12,3,3,0
TEL-19719,65,,5G,84.14,714,46,0,4,0
TEL-19720,40,1-Year,4G,20.72,656,21,0,2,1
TEL-19721,56,Month-to-Month,4G,73.78,162,27,1,0,0
TEL-19722,48,Month-to-Month,4G,36.88,534,32,2,0,0
TEL-19723,25,2-Year,4G,36.68,528,33,1,0,0
TEL-19724,12,2-Year,4G,33.16,213,33,1,3,0
TEL-19725,69,Month-to-Month,4G,91.3,613,24,1,1,0
TEL-19726,42,Month-to-Month,4G,83.45,585,40,0,0,0
TEL-19727,52,1-Year,5G,69.89,228,37,1,0,0
TEL-19728,54,2-Year,4G,93.82,686,24,0,1,0
TEL-19729,18,1-Year,5G,53.42,569,21,0,0,0
TEL-19730,6,1-Year,4G,54.8,374,36,3,0,0
TEL-19731,17,Month-to-Month,5G,41.64,504,27,2,1,0
TEL-19732,59,Month-to-Month,4G,28.95,543,13,7,1,0
TEL-19733,22,Month-to-Month,5G,79.8,589,45,0,2,0
TEL-19734,19,2-Year,4G,57.78,597,27,4,0,0
TEL-19735,48,1-Year,5G,38.56,394,42,1,0,0
TEL-19736,8,1-Year,4G,112.51,378,27,4,1,0
TEL-19737,37,1-Year,4G,119.21,425,17,0,0,0
TEL-19738,69,2-Year,4G,35.91,193,38,2,4,0
TEL-19739,58,1-Year,4G,58.56,480,19,0,0,0
TEL-19740,17,Month-to-Month,4G,24.25,709,22,2,3,1
TEL-19741,66,Month-to-Month,5G,55.27,0,77,0,0,1
TEL-19742,28,1-Year,4G,111.4,607,24,0,0,0
TEL-19743,68,1-Year,5G,79.58,0,80,0,0,1
TEL-19744,9,2-Year,5G,107.75,450,31,0,1,0
TEL-19745,49,2-Year,4G,109.08,427,23,1,3,0
TEL-19746,5,Month-to-Month,4G,40.83,497,37,3,1,0
TEL-19747,22,1-Year,5G,59.75,594,22,0,2,0
TEL-19748,39,1-Year,4G,94.33,235,23,3,0,0
TEL-19749,63,1-Year,4G,51.89,672,20,1,0,0
TEL-19750,51,Month-to-Month,5G,79.14,488,22,1,1,0
TEL-19751,58,Month-to-Month,5G,58.6,874,15,8,1,0
TEL-19752,71,Month-to-Month,4G,89.71,456,21,0,0,0
TEL-19753,35,Month-to-Month,4G,81.25,482,28,0,0,0
TEL-19754,21,Month-to-Month,4G,24.41,451,25,1,0,1
TEL-19755,50,1-Year,5G,105.68,579,35,2,4,0
TEL-19756,60,Month-to-Month,4G,115.78,388,35,1,0,0
TEL-19757,61,2-Year,4G,41.43,670,33,2,2,0
TEL-19758,65,Month-to-Month,5G,47.73,370,33,1,3,0
TEL-19759,33,1-Year,4G,49.22,653,23,2,3,1
TEL-19760,5,1-Year,5G,89.21,316,35,3,0,0
TEL-19761,61,Month-to-Month,4G,111.42,461,39,3,0,0
TEL-19762,14,2-Year,4G,111.39,374,30,1,0,1
TEL-19763,71,Month-to-Month,4G,100.84,575,40,0,3,1
TEL-19764,39,2-Year,5G,109.96,778,26,1,3,0
TEL-19765,3,Month-to-Month,4G,57.81,465,33,6,0,1
TEL-19766,59,1-Year,4G,75.99,615,29,1,1,0
TEL-19767,23,Month-to-Month,5G,93.75,575,22,3,0,0
TEL-19768,36,Month-to-Month,4G,97.77,401,28,3,0,0
TEL-19769,57,,4G,34.92,311,34,1,4,0
TEL-19770,67,Month-to-Month,4G,87.18,339,14,2,1,0
TEL-19771,40,2-Year,4G,88.99,387,19,0,1,0
TEL-19772,40,1-Year,4G,30.32,463,30,1,1,0
TEL-19773,39,Month-to-Month,4G,79.43,240,21,0,0,0
TEL-19774,49,1-Year,4G,54.1,527,38,0,1,0
TEL-19775,71,2-Year,4G,68.99,740,31,1,0,0
TEL-19776,46,Month-to-Month,4G,22.44,477,38,4,1,0
TEL-19777,6,Month-to-Month,4G,21.83,341,25,3,0,0
TEL-19778,9,Month-to-Month,4G,32.37,547,32,0,0,0
TEL-19779,9,Month-to-Month,4G,30.47,0,93,2,2,1
TEL-19780,8,,4G,110.88,478,34,0,2,0
TEL-19781,59,1-Year,4G,53.96,603,42,3,0,0
