customer_id,tenure_months,contract_type,network_type,monthly_bill,total_call_duration,days_since_recharge,network_drops,complaints,churn_label,avg_calls_per_month,frustration_index,contract_type_encoded,network_type_encoded,churn_probability,Customer_Segment
TEL-18747,44,Month-to-Month,4G,80.85,303,31,1,3,0,6.73,10.5,2,0,0.3641703027227087,At Risk
TEL-18748,50,1-Year,4G,50.2,436,36,3,0,0,8.55,4.5,0,0,0.03470911378905399,Loyal
TEL-18749,24,Month-to-Month,4G,37.92,516,30,0,3,1,20.64,9.0,2,0,0.4403416871101357,At Risk
TEL-18750,15,Month-to-Month,4G,48.18,308,31,2,0,0,19.25,3.0,2,0,0.26770624048093,Loyal
TEL-18751,11,1-Year,5G,54.39,304,34,3,0,0,25.33,4.5,0,1,0.030554000847820947,Loyal
TEL-18752,58,2-Year,4G,63.96,469,40,2,2,0,7.95,9.0,1,0,0.10492197898929616,At Risk
TEL-18753,59,1-Year,4G,75.82,466,17,1,1,0,7.77,4.5,0,0,0.03033537559811894,Loyal
TEL-18754,4,Month-to-Month,4G,54.39,498,20,0,0,1,99.6,0.0,2,0,0.2688866019991268,Loyal
TEL-18755,39,Month-to-Month,5G,35.98,910,31,0,2,0,22.75,6.0,2,1,0.08820751985048053,Loyal
TEL-18756,51,Month-to-Month,5G,106.12,606,25,1,1,0,11.65,4.5,2,1,0.07112301877889766,Loyal
TEL-18757,62,Month-to-Month,5G,40.7,218,27,0,1,0,3.46,3.0,2,1,0.0817340940525087,Loyal
TEL-18758,51,Month-to-Month,5G,36.01,502,28,4,2,0,9.65,12.0,2,1,0.2413103435969882,At Risk
TEL-18759,63,Month-to-Month,4G,43.77,572,32,3,3,0,8.94,13.5,2,0,0.35298329101665993,At Risk
TEL-18760,8,1-Year,4G,56.68,0,104,0,1,1,0.0,3.0,0,0,0.9908558558558559,Dormant
TEL-18761,46,1-Year,5G,50.57,318,21,1,0,0,6.77,1.5,0,1,0.015454082633505974,Loyal
TEL-18762,20,1-Year,4G,104.06,646,25,1,0,0,30.76,1.5,0,0,0.0612281340268394,Loyal
TEL-18763,22,1-Year,5G,35.68,677,21,1,3,0,29.43,10.5,0,1,0.14529854264189607,At Risk
TEL-18764,54,2-Year,4G,73.2,296,18,1,3,0,5.38,10.5,1,0,0.12340159907749516,At Risk
TEL-18765,19,1-Year,5G,62.56,316,33,3,0,0,15.8,4.5,0,1,0.029972743760069878,Loyal
TEL-18766,37,1-Year,4G,112.67,565,30,0,0,0,14.87,0.0,0,0,0.03340540171882955,Loyal
TEL-18767,68,1-Year,4G,70.92,695,28,6,2,0,10.07,15.0,0,0,0.16677914475023603,At Risk
TEL-18768,1,Month-to-Month,5G,48.15,375,21,0,1,0,187.5,3.0,2,1,0.16933681854648705,Loyal
TEL-18769,71,1-Year,5G,61.41,336,12,1,0,0,4.67,1.5,0,1,0.0196718411915042,Loyal
TEL-18770,68,Month-to-Month,5G,75.99,414,22,2,0,0,6.0,3.0,2,1,0.084045588306994,Loyal
TEL-18771,21,Month-to-Month,4G,91.94,592,33,1,0,0,26.91,1.5,2,0,0.28226576757581173,Loyal
TEL-18772,29,Month-to-Month,4G,83.93,732,28,0,0,0,24.4,0.0,2,0,0.17641134658329718,Loyal
TEL-18773,3,Month-to-Month,4G,90.99,644,31,1,0,0,161.0,1.5,2,0,0.26922695153660475,Loyal
TEL-18774,45,1-Year,4G,106.25,513,28,0,0,0,11.15,0.0,0,0,0.03168619948682217,Loyal
TEL-18775,44,Month-to-Month,4G,103.71,375,26,0,3,0,8.33,9.0,2,0,0.32266858311157265,At Risk
TEL-18776,26,Month-to-Month,5G,82.53,287,29,2,1,0,10.63,6.0,2,1,0.08267253919462027,Loyal
TEL-18777,15,Month-to-Month,4G,73.5,539,24,0,0,0,33.69,0.0,2,0,0.26310154940590047,Loyal
TEL-18778,47,Month-to-Month,4G,53.74,358,30,1,0,0,7.46,1.5,2,0,0.16835846114664965,Loyal
TEL-18779,17,Month-to-Month,5G,106.75,700,39,3,4,1,38.89,16.5,2,1,0.5051244422668835,At Risk
TEL-18780,14,Month-to-Month,4G,52.75,601,43,2,0,0,40.07,3.0,2,0,0.26614680120263445,Loyal
TEL-18781,62,Month-to-Month,4G,115.78,593,41,3,0,0,9.41,4.5,2,0,0.18118499495372703,Loyal
TEL-18782,20,Month-to-Month,5G,56.81,0,103,0,0,1,0.0,0.0,2,1,0.9984615384615384,Dormant
TEL-18783,64,Month-to-Month,5G,95.4,738,16,1,4,0,11.35,13.5,2,1,0.2811327145740201,At Risk
TEL-18784,49,2-Year,5G,55.26,803,31,0,0,0,16.06,0.0,1,1,0.017041997779405894,Loyal
TEL-18785,38,Month-to-Month,4G,25.61,602,34,0,0,1,15.44,0.0,2,0,0.19218914760779385,Loyal
TEL-18786,57,1-Year,4G,68.91,482,31,0,1,0,8.31,3.0,0,0,0.03141646310929446,Loyal
TEL-18787,44,Month-to-Month,4G,86.37,783,13,0,2,0,17.4,6.0,2,0,0.21156505767524794,Loyal
TEL-18788,67,Month-to-Month,5G,30.93,441,16,3,2,0,6.49,10.5,2,1,0.2585461713633192,At Risk
TEL-18789,44,2-Year,4G,109.97,304,19,0,0,0,6.76,0.0,1,0,0.0284893338823085,Loyal
TEL-18790,6,1-Year,5G,39.15,507,7,4,0,0,72.43,6.0,0,1,0.07071973478646076,Loyal
TEL-18791,37,Month-to-Month,4G,75.61,446,19,0,2,1,11.74,6.0,2,0,0.20712928982790071,Loyal
TEL-18792,17,1-Year,4G,89.34,0,96,1,0,1,0.0,1.5,0,0,1.0,Dormant
TEL-18793,54,Month-to-Month,4G,104.55,333,25,2,3,0,6.05,12.0,2,0,0.33259126295110547,At Risk
TEL-18794,1,1-Year,4G,40.65,293,47,4,0,0,146.5,6.0,0,0,0.1110392987619746,Loyal
TEL-18795,8,1-Year,4G,119.86,638,34,4,0,0,70.89,6.0,0,0,0.11417175925642434,Loyal
TEL-18796,70,Month-to-Month,5G,76.26,505,23,0,1,0,7.11,3.0,2,1,0.07307914112071921,Loyal
TEL-18797,26,1-Year,4G,60.2,638,33,0,0,0,23.63,0.0,0,0,0.03958407855605982,Loyal
TEL-18798,9,1-Year,4G,85.88,632,13,2,1,1,63.2,6.0,0,0,0.13112437572823335,Loyal
TEL-18799,31,Month-to-Month,5G,51.12,485,32,0,2,0,15.16,6.0,2,1,0.08480694251963883,Loyal
TEL-18800,69,2-Year,4G,77.25,491,14,0,0,0,7.01,0.0,1,0,0.02728031336881904,Loyal
TEL-18801,23,2-Year,5G,42.89,252,16,1,3,0,10.5,10.5,1,1,0.09325995822696428,At Risk
TEL-18802,21,Month-to-Month,4G,99.98,691,20,7,0,0,31.41,10.5,2,0,0.44602516188957897,At Risk
TEL-18803,52,1-Year,4G,112.74,718,30,1,0,0,13.55,1.5,0,0,0.028775394446178673,Loyal
TEL-18804,50,2-Year,5G,34.84,537,44,0,1,0,10.53,3.0,1,1,0.01981383495092878,Loyal
TEL-18805,37,Month-to-Month,4G,58.63,455,17,1,1,0,11.97,4.5,2,0,0.1654405456213225,Loyal
TEL-18806,12,Month-to-Month,5G,118.14,230,30,1,0,0,17.69,1.5,2,1,0.159127526226234,Loyal
TEL-18807,28,1-Year,4G,105.09,530,44,0,0,0,18.28,0.0,0,0,0.03708692330967907,Loyal
TEL-18808,18,Month-to-Month,4G,118.59,354,21,0,0,0,18.63,0.0,2,0,0.28556253046113556,Loyal
TEL-18809,7,Month-to-Month,4G,73.53,0,90,3,1,1,0.0,7.5,2,0,0.9971428571428572,Dormant
TEL-18810,23,Month-to-Month,5G,84.35,524,30,0,0,0,21.83,0.0,2,1,0.13016511408141584,Loyal
TEL-18811,54,Month-to-Month,5G,33.39,556,15,0,1,0,10.11,3.0,2,1,0.06713333326844166,Loyal
TEL-18812,31,Month-to-Month,4G,84.69,682,26,0,0,0,21.31,0.0,2,0,0.17560511032102102,Loyal
TEL-18813,55,Month-to-Month,5G,79.38,296,50,1,0,0,5.29,1.5,2,1,0.08797609310698301,Loyal
TEL-18814,21,Month-to-Month,4G,78.3,389,24,1,0,1,17.68,1.5,2,0,0.26496464977910933,Loyal
TEL-18815,66,Month-to-Month,5G,49.91,560,17,1,0,0,8.36,1.5,2,1,0.07106583235915345,Loyal
TEL-18816,5,Month-to-Month,4G,113.1,405,13,1,0,1,67.5,1.5,2,0,0.3062893491239194,Loyal
TEL-18817,41,Month-to-Month,4G,94.34,200,28,3,0,0,4.76,4.5,2,0,0.17017311596161602,Loyal
TEL-18818,34,2-Year,4G,58.69,490,31,0,2,0,14.0,6.0,1,0,0.052984192489862726,Loyal
TEL-18819,48,Month-to-Month,5G,45.07,254,35,0,1,0,5.18,3.0,2,1,0.08519516486667611,Loyal
TEL-18820,34,Month-to-Month,4G,97.7,394,15,0,0,1,11.26,0.0,2,0,0.18073305372001333,Loyal
TEL-18821,71,Month-to-Month,4G,23.82,743,23,4,0,0,10.32,6.0,2,0,0.22417236365807258,Loyal
TEL-18822,47,Month-to-Month,4G,52.89,564,30,3,0,0,11.75,4.5,2,0,0.16545637343280653,Loyal
TEL-18823,3,2-Year,4G,28.42,673,23,0,0,0,168.25,0.0,1,0,0.07718209849970525,Loyal
TEL-18824,64,2-Year,4G,78.08,177,31,1,0,0,2.72,1.5,1,0,0.021320965721493154,Loyal
TEL-18825,19,Month-to-Month,4G,48.78,294,31,0,0,0,14.7,0.0,2,0,0.24869482796006878,Loyal
TEL-18826,14,2-Year,4G,71.1,801,16,2,0,0,53.4,3.0,1,0,0.06275896749909701,Loyal
TEL-18827,52,Month-to-Month,4G,54.32,356,21,1,0,0,6.72,1.5,2,0,0.16824167782914418,Loyal
TEL-18828,4,Month-to-Month,5G,97.77,392,34,0,0,0,78.4,0.0,2,1,0.13899176518073866,Loyal
TEL-18829,65,Month-to-Month,4G,93.23,605,16,0,4,0,9.17,12.0,2,0,0.3662938428705672,At Risk
TEL-18830,39,1-Year,4G,25.13,475,13,2,3,1,11.88,12.0,0,0,0.19178569170519552,At Risk
TEL-18831,50,Month-to-Month,4G,104.67,440,36,0,0,0,8.63,0.0,2,0,0.17354999318550554,Loyal
TEL-18832,68,Month-to-Month,4G,98.07,720,38,5,0,1,10.43,7.5,2,0,0.350558032863224,Loyal
TEL-18833,49,Month-to-Month,4G,49.43,485,23,1,0,0,9.7,1.5,2,0,0.16721673877359158,Loyal
TEL-18834,5,Month-to-Month,4G,30.54,448,15,3,0,0,74.67,4.5,2,0,0.2845700598509762,Loyal
TEL-18835,34,Month-to-Month,5G,52.76,647,48,4,0,0,18.49,6.0,2,1,0.08892493341649967,Loyal
TEL-18836,3,2-Year,4G,116.25,655,44,0,0,0,163.75,0.0,1,0,0.10076826264243129,Loyal
TEL-18837,60,2-Year,4G,51.53,605,23,3,2,0,9.92,10.5,1,0,0.12499219001047222,At Risk
TEL-18838,42,2-Year,5G,87.05,498,18,1,0,0,11.58,1.5,1,1,0.022361324575959293,Loyal
TEL-18839,37,1-Year,5G,116.07,332,26,0,1,0,8.74,3.0,0,1,0.021616356963410684,Loyal
TEL-18840,4,Month-to-Month,4G,100.55,230,37,1,3,1,46.0,10.5,2,0,0.4870238538134321,At Risk
TEL-18841,15,Month-to-Month,4G,96.84,695,13,2,0,0,43.44,3.0,2,0,0.27852529206158017,Loyal
TEL-18842,50,2-Year,5G,111.3,400,14,1,0,0,7.84,1.5,1,1,0.023363742667674797,Loyal
TEL-18843,49,Month-to-Month,4G,105.17,485,12,3,0,0,9.7,4.5,2,0,0.1691177942484091,Loyal
TEL-18844,2,2-Year,4G,75.61,313,36,2,4,1,104.33,15.0,1,0,0.2702914253132688,At Risk
TEL-18845,15,Month-to-Month,5G,28.26,418,34,0,0,0,26.13,0.0,2,1,0.19710569048394125,Loyal
TEL-18846,59,2-Year,5G,115.21,0,61,2,0,1,0.0,3.0,1,1,0.98,Dormant
TEL-18847,23,Month-to-Month,4G,77.15,325,21,0,0,0,13.54,0.0,2,0,0.24481458685616497,Loyal
TEL-18848,3,Month-to-Month,4G,86.26,425,31,0,0,0,106.25,0.0,2,0,0.26684025127122,Loyal
TEL-18849,20,1-Year,5G,39.42,657,43,1,1,0,31.29,4.5,0,1,0.047468478052742985,Loyal
TEL-18850,14,Month-to-Month,4G,70.61,0,73,0,0,1,0.0,0.0,2,0,0.9994444444444445,Dormant
TEL-18851,12,Month-to-Month,4G,69.2,458,14,4,0,0,35.23,6.0,2,0,0.3034668297167977,Loyal
TEL-18852,32,1-Year,4G,69.83,327,13,0,0,0,9.91,0.0,0,0,0.03176470282167679,Loyal
TEL-18853,3,Month-to-Month,4G,96.94,371,26,0,1,1,92.75,3.0,2,0,0.2851939267686749,Loyal
TEL-18854,31,1-Year,4G,114.35,455,24,0,4,0,14.22,12.0,0,0,0.15913854863095034,At Risk
TEL-18855,62,2-Year,4G,82.17,510,30,5,2,1,8.1,13.5,1,0,0.18352800182182263,At Risk
TEL-18856,64,Month-to-Month,4G,92.68,381,35,4,0,0,5.86,6.0,2,0,0.2233778097561017,Loyal
TEL-18857,21,1-Year,5G,108.34,408,15,4,0,0,18.55,6.0,0,1,0.031160979932631526,Loyal
TEL-18858,51,Month-to-Month,4G,72.81,511,38,0,2,0,9.83,6.0,2,0,0.21305924369522228,Loyal
TEL-18859,53,1-Year,4G,53.13,0,109,1,0,1,0.0,1.5,0,0,1.0,Dormant
TEL-18860,27,Month-to-Month,4G,48.98,606,10,0,0,0,21.64,0.0,2,0,0.17564346213583953,Loyal
TEL-18861,35,1-Year,4G,95.06,399,25,4,1,0,11.08,9.0,0,0,0.14078112366335166,At Risk
TEL-18862,52,Month-to-Month,5G,116.84,677,22,0,2,0,12.77,6.0,2,1,0.07618677868222548,Loyal
TEL-18863,33,Month-to-Month,4G,100.8,152,22,3,0,0,4.47,4.5,2,0,0.16643369920338533,Loyal
TEL-18864,56,2-Year,5G,92.75,428,39,0,0,0,7.51,0.0,1,1,0.020373413597718933,Loyal
TEL-18865,71,Month-to-Month,4G,104.34,580,26,1,1,0,8.06,4.5,2,0,0.16769871173830073,Loyal
TEL-18866,60,Month-to-Month,4G,101.83,415,12,2,0,0,6.8,3.0,2,0,0.17053156820354204,Loyal
TEL-18867,70,Month-to-Month,4G,52.22,724,42,2,3,1,10.2,12.0,2,0,0.3854012400084865,At Risk
TEL-18868,64,Month-to-Month,4G,41.28,362,34,3,0,0,5.57,4.5,2,0,0.16399500544727805,Loyal
TEL-18869,45,Month-to-Month,4G,84.06,685,15,0,2,1,14.89,6.0,2,0,0.22516981210521755,Loyal
TEL-18870,8,2-Year,4G,44.97,788,27,1,0,0,87.56,1.5,1,0,0.06435558943345733,Loyal
TEL-18871,71,Month-to-Month,5G,20.38,610,32,4,3,0,8.47,15.0,2,1,0.33928141200500184,At Risk
TEL-18872,21,2-Year,5G,58.27,499,43,0,1,0,22.68,3.0,1,1,0.032346604867485945,Loyal
TEL-18873,56,1-Year,4G,89.14,368,25,0,1,0,6.46,3.0,0,0,0.03165573369738862,Loyal
TEL-18874,26,Month-to-Month,4G,90.97,0,74,4,0,1,0.0,6.0,2,0,1.0,Dormant
TEL-18875,45,2-Year,5G,119.37,748,18,6,0,0,16.26,9.0,1,1,0.10830354106143196,At Risk
TEL-18876,52,Month-to-Month,5G,96.72,576,40,1,1,1,10.87,4.5,2,1,0.08760248060564552,Loyal
TEL-18877,17,1-Year,4G,65.18,0,84,1,0,1,0.0,1.5,0,0,1.0,Dormant
TEL-18878,61,2-Year,4G,62.57,641,10,0,0,0,10.34,0.0,1,0,0.03228546924487823,Loyal
TEL-18879,3,1-Year,5G,35.3,424,40,1,0,0,106.0,1.5,0,1,0.044001854083151014,Loyal
TEL-18880,1,1-Year,5G,98.33,703,37,1,3,0,351.5,10.5,0,1,0.13811561544404,At Risk
TEL-18881,41,Month-to-Month,4G,49.87,560,23,0,0,0,13.33,0.0,2,0,0.17827828353903563,Loyal
TEL-18882,17,2-Year,4G,90.24,432,29,3,0,0,24.0,4.5,1,0,0.0707473318068723,Loyal
TEL-18883,65,Month-to-Month,5G,53.36,534,28,1,1,0,8.09,4.5,2,1,0.07322198777966984,Loyal
TEL-18884,3,1-Year,4G,101.07,404,39,0,0,0,101.0,0.0,0,0,0.061588307970281926,Loyal
TEL-18885,25,Month-to-Month,4G,41.51,788,20,0,1,0,30.31,3.0,2,0,0.18835234349865093,Loyal
TEL-18886,58,Month-to-Month,5G,63.17,494,46,2,2,0,8.37,9.0,2,1,0.20978261590010341,At Risk
TEL-18887,49,Month-to-Month,4G,102.82,614,43,2,1,0,12.28,6.0,2,0,0.2100378688434252,Loyal
TEL-18888,54,1-Year,5G,55.57,663,15,4,0,0,12.05,6.0,0,1,0.02212984425248016,Loyal
TEL-18889,69,1-Year,4G,61.43,540,12,0,0,0,7.71,0.0,0,0,0.04235555848779151,Loyal
TEL-18890,46,Month-to-Month,5G,39.15,543,38,1,1,0,11.55,4.5,2,1,0.07689357674342451,Loyal
TEL-18891,10,Month-to-Month,4G,33.56,617,30,1,2,0,56.09,7.5,2,0,0.4598097449608741,Loyal
TEL-18892,42,1-Year,5G,85.3,566,21,8,0,1,13.16,12.0,0,1,0.13201076153439242,At Risk
TEL-18893,31,Month-to-Month,5G,117.19,747,33,0,1,0,23.34,3.0,2,1,0.068875501594371,Loyal
TEL-18894,70,Month-to-Month,5G,90.88,445,8,0,0,0,6.27,0.0,2,1,0.08421656916119584,Loyal
TEL-18895,25,Month-to-Month,4G,117.99,582,55,0,0,0,22.38,0.0,2,0,0.22445363176954822,Loyal
TEL-18896,51,Month-to-Month,5G,29.9,0,103,0,2,1,0.0,6.0,2,1,1.0,Dormant
TEL-18897,54,Month-to-Month,4G,71.62,351,33,0,0,0,6.38,0.0,2,0,0.17276660561569476,Loyal
TEL-18898,29,Month-to-Month,4G,65.92,513,32,6,0,1,17.1,9.0,2,0,0.3987289703464122,At Risk
TEL-18899,25,1-Year,4G,73.76,578,14,0,0,0,22.23,0.0,0,0,0.04629922686018913,Loyal
TEL-18900,50,Month-to-Month,4G,36.9,426,20,0,3,1,8.35,9.0,2,0,0.35092552084883794,At Risk
TEL-18901,16,Month-to-Month,4G,34.93,699,31,2,1,1,41.12,6.0,2,0,0.32135440444255164,Loyal
TEL-18902,20,Month-to-Month,4G,45.8,712,16,0,2,0,33.9,6.0,2,0,0.30581303690279676,Loyal
TEL-18903,18,2-Year,4G,24.23,792,28,2,0,0,41.68,3.0,1,0,0.08552886371939668,Loyal
TEL-18904,69,2-Year,4G,38.39,0,94,0,0,1,0.0,0.0,1,0,1.0,Dormant
TEL-18905,27,1-Year,5G,80.87,348,28,1,0,0,12.43,1.5,0,1,0.019567038615951333,Loyal
TEL-18906,67,Month-to-Month,4G,91.34,518,26,1,4,0,7.62,13.5,2,0,0.3601839246084308,At Risk
TEL-18907,67,Month-to-Month,4G,68.03,559,44,1,1,0,8.22,4.5,2,0,0.1639677292357164,Loyal
TEL-18908,31,Month-to-Month,4G,112.62,397,21,1,1,0,12.41,4.5,2,0,0.17385840759954072,Loyal
TEL-18909,42,Month-to-Month,5G,119.87,525,22,1,2,0,12.21,7.5,2,1,0.2696656486151484,Loyal
TEL-18910,17,1-Year,5G,114.5,539,22,3,1,0,29.94,7.5,0,1,0.17189221687347647,Loyal
TEL-18911,17,Month-to-Month,5G,103.42,514,48,1,2,0,28.56,7.5,2,1,0.31104452826816575,Loyal
TEL-18912,33,Month-to-Month,4G,69.86,0,71,0,0,1,0.0,0.0,2,0,0.9917898832684824,Dormant
TEL-18913,21,1-Year,4G,99.88,530,33,1,0,0,24.09,1.5,0,0,0.07265945392873857,Loyal
TEL-18914,21,Month-to-Month,4G,31.89,235,26,2,2,1,10.68,9.0,2,0,0.45287277290715083,At Risk
TEL-18915,11,2-Year,4G,82.15,526,21,3,2,0,43.83,10.5,1,0,0.2429053547509527,At Risk
TEL-18916,9,2-Year,5G,73.58,279,48,4,0,0,27.9,6.0,1,1,0.0426212775274005,Loyal
TEL-18917,59,Month-to-Month,4G,27.36,297,17,1,0,1,4.95,1.5,2,0,0.16917285672657276,Loyal
TEL-18918,59,Month-to-Month,4G,79.77,422,23,0,3,0,7.03,9.0,2,0,0.34403309917989505,At Risk
TEL-18919,8,Month-to-Month,4G,109.83,569,43,1,1,0,63.22,4.5,2,0,0.2955862211499051,Loyal
TEL-18920,21,1-Year,4G,119.28,403,19,0,0,0,18.32,0.0,0,0,0.06564276668274763,Loyal
TEL-18921,23,Month-to-Month,4G,21.66,429,33,1,0,0,17.88,1.5,2,0,0.27860397223590805,Loyal
TEL-18922,34,Month-to-Month,4G,104.54,463,8,0,1,0,13.23,3.0,2,0,0.1932495773320325,Loyal
TEL-18923,19,Month-to-Month,5G,119.26,643,31,1,0,0,32.15,1.5,2,1,0.1569870905547819,Loyal
TEL-18924,11,2-Year,5G,75.08,286,23,0,0,0,23.83,0.0,1,1,0.02925164969575763,Loyal
TEL-18925,12,Month-to-Month,4G,22.1,488,23,1,0,1,37.54,1.5,2,0,0.29063764406194986,Loyal
TEL-18926,66,Month-to-Month,4G,37.53,556,36,2,1,1,8.3,6.0,2,0,0.23562901101616465,Loyal
TEL-18927,22,1-Year,4G,25.03,605,33,4,0,0,26.3,6.0,0,0,0.12375192601046107,Loyal
TEL-18928,53,1-Year,4G,54.27,162,27,0,0,0,3.0,0.0,0,0,0.026384983086889337,Loyal
TEL-18929,40,2-Year,4G,117.75,562,16,0,3,0,13.71,9.0,1,0,0.15294666437487112,At Risk
TEL-18930,45,2-Year,4G,72.63,576,34,4,3,1,12.52,15.0,1,0,0.18597413983895109,At Risk
TEL-18931,35,Month-to-Month,4G,72.89,425,35,0,0,0,11.81,0.0,2,0,0.17428412580087171,Loyal
TEL-18932,55,1-Year,4G,90.54,711,27,0,1,0,12.7,3.0,0,0,0.03145979950917064,Loyal
TEL-18933,36,1-Year,5G,113.52,584,19,0,2,0,15.78,6.0,0,1,0.019171731636093866,Loyal
TEL-18934,47,2-Year,4G,58.01,371,25,3,0,0,7.73,4.5,1,0,0.030729773581475377,Loyal
TEL-18935,17,1-Year,4G,57.82,696,19,1,0,0,38.67,1.5,0,0,0.062251489229564624,Loyal
TEL-18936,58,Month-to-Month,5G,116.08,540,23,1,0,0,9.15,1.5,2,1,0.06720349330645128,Loyal
TEL-18937,33,1-Year,4G,99.94,574,13,1,4,1,16.88,13.5,0,0,0.2419657074869657,At Risk
TEL-18938,57,Month-to-Month,4G,79.17,183,40,0,0,0,3.16,0.0,2,0,0.14187350934375734,Loyal
TEL-18939,36,1-Year,4G,66.0,504,27,0,0,0,13.62,0.0,0,0,0.03070440259257595,Loyal
TEL-18940,57,2-Year,4G,26.93,677,9,2,0,0,11.67,3.0,1,0,0.034135554040385326,Loyal
TEL-18941,41,2-Year,5G,36.66,178,30,5,0,0,4.24,7.5,1,1,0.05048646003016076,Loyal
TEL-18942,25,Month-to-Month,4G,93.16,0,89,1,0,1,0.0,1.5,2,0,0.9917898832684824,Dormant
TEL-18943,37,Month-to-Month,5G,67.55,538,42,1,0,0,14.16,1.5,2,1,0.08791836827549027,Loyal
TEL-18944,44,Month-to-Month,5G,33.19,347,3,1,1,0,7.71,4.5,2,1,0.10034938521029149,Loyal
TEL-18945,18,Month-to-Month,5G,112.31,622,24,0,0,0,32.74,0.0,2,1,0.1406897918788771,Loyal
TEL-18946,17,1-Year,4G,82.85,537,33,0,0,0,29.83,0.0,0,0,0.06707995938713397,Loyal
TEL-18947,70,Month-to-Month,4G,43.33,618,21,7,0,1,8.7,10.5,2,0,0.3709359677773898,At Risk
TEL-18948,23,1-Year,4G,113.0,678,24,4,0,0,28.25,6.0,0,0,0.10481234819445472,Loyal
TEL-18949,11,Month-to-Month,4G,75.72,464,37,1,1,0,38.67,4.5,2,0,0.2731553941132574,Loyal
TEL-18950,31,Month-to-Month,4G,116.84,344,34,0,0,0,10.75,0.0,2,0,0.17647125840262012,Loyal
TEL-18951,29,2-Year,4G,109.5,562,19,1,1,0,18.73,4.5,1,0,0.030869461509801282,Loyal
TEL-18952,6,Month-to-Month,5G,66.83,587,40,2,2,1,83.86,9.0,2,1,0.3856954424995516,At Risk
TEL-18953,66,2-Year,5G,90.48,517,19,3,1,0,7.72,7.5,1,1,0.0715547770894408,Loyal
TEL-18954,15,2-Year,4G,99.49,625,21,0,1,1,39.06,3.0,1,0,0.08430722241401868,Loyal
TEL-18955,57,Month-to-Month,4G,101.42,575,32,0,0,0,9.91,0.0,2,0,0.17523472024039496,Loyal
TEL-18956,11,Month-to-Month,4G,42.39,503,42,1,4,1,41.92,13.5,2,0,0.5208065075486469,At Risk
TEL-18957,4,Month-to-Month,5G,94.41,771,24,0,1,0,154.2,3.0,2,1,0.13155469626636887,Loyal
TEL-18958,61,2-Year,4G,94.23,552,33,0,0,0,8.9,0.0,1,0,0.027177013803444817,Loyal
TEL-18959,24,1-Year,5G,39.03,283,35,3,1,0,11.32,7.5,0,1,0.09038880023512849,Loyal
TEL-18960,9,Month-to-Month,4G,49.33,699,36,1,0,0,69.9,1.5,2,0,0.2704238025549984,Loyal
TEL-18961,67,Month-to-Month,4G,83.94,460,32,3,1,0,6.76,7.5,2,0,0.3311151944374675,Loyal
TEL-18962,62,Month-to-Month,5G,54.77,693,6,1,0,0,11.0,1.5,2,1,0.07527544594203067,Loyal
TEL-18963,67,Month-to-Month,5G,117.37,235,37,1,1,0,3.46,4.5,2,1,0.09979795546411943,Loyal
TEL-18964,13,Month-to-Month,5G,32.73,575,32,1,0,1,41.07,1.5,2,1,0.1901369903305905,Loyal
TEL-18965,44,Month-to-Month,4G,52.18,496,24,0,0,0,11.02,0.0,2,0,0.17126614424723402,Loyal
TEL-18966,44,Month-to-Month,4G,54.85,264,41,0,0,0,5.87,0.0,2,0,0.16906749572804305,Loyal
TEL-18967,51,Month-to-Month,4G,71.19,0,80,0,0,1,0.0,0.0,2,0,0.9917898832684824,Dormant
TEL-18968,58,2-Year,4G,90.86,656,25,0,0,0,11.12,0.0,1,0,0.03908545250782356,Loyal
TEL-18969,9,Month-to-Month,4G,103.3,626,35,0,1,0,62.6,3.0,2,0,0.27928990550827715,Loyal
TEL-18970,17,Month-to-Month,4G,59.79,426,14,0,1,0,23.67,3.0,2,0,0.2701135792703684,Loyal
TEL-18971,3,1-Year,5G,93.84,457,34,0,0,0,114.25,0.0,0,1,0.02818676625082219,Loyal
TEL-18972,1,1-Year,4G,33.53,580,39,2,0,1,290.0,3.0,0,0,0.07356110663126884,Loyal
TEL-18973,9,1-Year,5G,23.76,521,8,0,3,0,52.1,9.0,0,1,0.18434606318967944,At Risk
TEL-18974,30,Month-to-Month,4G,91.07,236,24,0,0,1,7.61,0.0,2,0,0.17678862923256866,Loyal
TEL-18975,49,Month-to-Month,4G,76.64,335,24,1,2,0,6.7,7.5,2,0,0.33442158075290074,Loyal
TEL-18976,49,1-Year,4G,80.85,588,22,5,2,1,11.76,13.5,0,0,0.1954102382333667,At Risk
TEL-18977,50,Month-to-Month,5G,92.3,467,43,2,0,0,9.16,3.0,2,1,0.07560566485702518,Loyal
TEL-18978,61,Month-to-Month,4G,76.38,447,43,0,2,0,7.21,6.0,2,0,0.2279566653668271,Loyal
TEL-18979,29,2-Year,4G,30.94,536,50,0,0,0,17.87,0.0,1,0,0.037819422125177624,Loyal
TEL-18980,52,Month-to-Month,4G,51.28,516,23,0,4,1,9.74,12.0,2,0,0.3886129887095452,At Risk
TEL-18981,55,Month-to-Month,5G,106.04,343,30,0,0,0,6.13,0.0,2,1,0.07080817889027263,Loyal
TEL-18982,27,Month-to-Month,4G,21.08,460,20,0,0,0,16.43,0.0,2,0,0.1815743275141236,Loyal
TEL-18983,49,2-Year,4G,70.43,480,36,0,0,0,9.6,0.0,1,0,0.030348027024734433,Loyal
